data,B6D2,BXD1,BXD100,BXD101,BXD102,BXD103,BXD11,BXD12,BXD14,BXD24,BXD27,BXD29,BXD31,BXD32,BXD34,BXD39,BXD40,BXD42,BXD43,BXD44,BXD45,BXD48,BXD49,BXD50,BXD56,BXD60,BXD62,BXD63,BXD65,BXD68,BXD69,BXD70,BXD71,BXD73,BXD75,BXD79,BXD80,BXD83,BXD84,BXD85,BXD87,BXD89,BXD90,BXD92A,BXD95,BXD97,BXD99,C57BL/6J,D2B6F1,DBA/2J
Gm13375,10.4735,9.817,10.849,10.8625,10.799,9.942499999999999,9.989,10.648,10.506,10.897,10.0115,9.877500000000001,10.6295,11.0075,9.926,9.753,10.9115,10.751,10.037,10.6985,9.929,10.0295,10.048,10.814499999999999,10.037500000000001,10.091999999999999,10.2275,9.963,10.8275,9.9985,10.0745,10.713000000000001,10.082,9.943000000000001,10.585,9.975,9.914,10.828,10.148,10.016,10.187,10.0485,10.846499999999999,10.7315,10.225,10.608,10.06,10.065000000000001,10.692,10.814
Gm15526,10.966999999999999,10.653500000000001,10.311,11.054,10.778,10.712,10.6705,10.282,10.433,10.323,10.597000000000001,10.529,10.714,10.7395,10.4165,10.601,10.831,10.923,10.609,10.7615,11.2375,10.893999999999998,11.179,10.871500000000001,10.413499999999999,10.618,10.6265,10.736,10.6415,10.405999999999999,10.970500000000001,11.197,10.781500000000001,11.057500000000001,11.109,10.487,10.911000000000001,10.6235,10.758,10.747499999999999,11.209,10.8605,10.614999999999998,10.713000000000001,10.8125,10.5545,11.072,10.686499999999999,10.586500000000001,10.82
Gm20472,10.407499999999999,9.386,9.735,10.77,10.575,10.818999999999999,10.937999999999999,11.075,9.497,10.799,10.944500000000001,9.7615,9.8565,10.8295,10.839500000000001,11.048,10.6525,10.705,10.511,10.6995,10.7255,9.677,9.657,10.06,9.6065,10.832999999999998,9.6815,9.736,9.6005,9.39,10.607,10.628499999999999,10.985,10.9265,9.73,9.762,10.6645,10.461500000000001,10.622,10.7985,10.764,10.839,9.5975,9.7275,9.6005,9.826,10.8645,9.6325,10.46,10.9025
Gm21769,10.932500000000001,10.9185,11.5625,11.135,10.329,10.737,11.048,10.944,11.072,11.064,10.849,11.4035,11.318,11.342500000000001,11.346,11.67,10.718,10.825,10.408,10.686,10.9325,10.825,10.455,10.767,11.2975,10.658000000000001,10.46,10.823,10.707,11.339500000000001,10.0955,11.439,11.1475,10.7725,11.0735,11.178,10.653,11.656500000000001,10.774,11.251,10.7105,10.7795,11.214500000000001,10.775500000000001,11.133,10.9845,11.428,10.706,11.252500000000001,11.405000000000001
Gm22252,10.991,10.8095,11.4515,11.0975,11.288,11.358,10.89,10.888,11.238,10.756,11.087,10.929,10.9235,10.633,11.229,11.407,10.957,10.867,11.373,11.344,10.644,11.226500000000001,11.448,11.2015,11.242,11.033999999999999,10.696,10.846,11.1295,11.08,10.798,11.1425,11.0905,11.423,10.818000000000001,11.05,11.280000000000001,11.269,11.508,11.1585,11.48,11.093499999999999,10.7305,11.250499999999999,11.082999999999998,11.1565,11.1285,11.3005,11.273,11.263
Gm22289,7.925000000000001,11.8255,12.1075,12.0245,12.09,7.9165,11.906500000000001,7.729,7.886,11.932,11.852,11.711,7.175000000000001,7.851,11.8355,12.083,11.717500000000001,11.625,11.888,12.075,7.577500000000001,12.065999999999999,8.117,7.628,11.7685,11.7625,11.685500000000001,7.343,7.802,11.847999999999999,11.936499999999999,11.7895,7.8919999999999995,12.0775,7.5385,7.793,7.7805,7.865499999999999,11.999,7.5815,7.7385,7.4565,7.1035,7.811,11.866,12.0215,12.2165,12.1145,11.962499999999999,8.0075
Gm22348,10.922,11.122,11.5215,11.168,9.585,10.413,10.825,11.067,10.709,10.728,10.7455,10.979,11.0175,11.0225,11.113,11.44,10.557500000000001,10.574,10.317,10.4655,10.2375,11.0145,10.284,10.994,10.873,10.2555,10.5465,11.057,10.6665,10.8295,10.012,10.9525,10.946000000000002,10.292,10.8535,10.742,10.151,11.399000000000001,10.656,10.689,10.7075,10.634,11.174,10.713000000000001,10.881499999999999,11.0395,11.006499999999999,10.864,11.011,11.021999999999998
Gm22496,11.131499999999999,11.3625,11.7975,11.2875,10.929,10.682,11.09,11.047,10.915,11.024,11.3235,11.3875,10.8055,10.826,11.52,11.561,10.8885,10.897,10.998,11.0855,10.7485,11.41,10.883,10.852,11.3285,10.9145,10.8595,10.435,10.695,11.066,10.518,11.235,10.964500000000001,11.39,10.743500000000001,10.963,10.6515,11.0155,11.474,10.4805,11.33,11.0265,11.0655,11.056000000000001,11.0915,11.181000000000001,11.394,11.309999999999999,11.5365,11.2015
Gm22510,10.57,10.829,11.323,10.968499999999999,10.823,10.376000000000001,10.784500000000001,10.523,10.388,10.537,10.969,11.109,10.408000000000001,10.1975,10.951,11.119,10.326,10.627,10.613,10.6795,10.1155,10.962,10.267,10.685,10.9555,10.417,10.283000000000001,10.273,10.3035,10.735,10.342500000000001,10.810500000000001,10.2595,10.8565,10.4535,10.429,10.156500000000001,10.548,10.977,10.46,10.694500000000001,10.469,10.5445,10.6195,10.6695,11.023,10.961,10.836500000000001,10.9475,10.6815
Gm22834,10.2775,10.9845,11.416,10.557500000000001,8.843,9.6985,10.279499999999999,10.56,10.597,10.16,10.2975,10.684000000000001,10.442,10.756,10.684000000000001,11.205,10.354,9.988,8.965,9.7575,9.6495,10.657,9.642,10.5785,10.574,9.4595,10.084,10.722,10.0975,10.4805,8.774000000000001,10.655999999999999,10.613,10.021,10.458,10.422,9.3845,11.2005,10.199,10.196,10.1105,10.16,10.859,10.508,10.238,10.75,10.553,10.459499999999998,10.937000000000001,10.507000000000001
Gm23018,12.065999999999999,12.525500000000001,12.4195,12.087,12.068,11.938500000000001,12.164000000000001,12.157,12.286,12.296,12.0215,12.137,12.344999999999999,12.010000000000002,12.0695,12.463,12.317,11.725,11.81,11.9515,12.1375,12.074,12.295,12.561499999999999,12.0875,11.991,12.056000000000001,12.048,12.0415,12.145,11.778500000000001,12.079,12.279499999999999,12.08,12.4695,12.124,12.067,12.6715,12.316,12.134,11.988,12.0565,12.593,12.0125,11.922,12.345500000000001,12.114,12.078,12.263,12.222
Gm23245,10.9025,10.7725,11.2645,10.773499999999999,11.114,11.3725,10.71,10.525,10.537,11.263,10.719,10.6175,10.5335,11.267,10.986,10.774,11.063,10.665,11.217,11.0775,10.9495,10.8935,11.298,10.3835,10.8875,11.0615,11.309999999999999,10.176,10.884,10.634,11.072,10.4525,10.4955,11.298,10.741,10.594,11.347000000000001,11.024000000000001,11.72,10.432,10.9155,10.999,11.1095,10.795,10.747,10.7135,10.7715,10.9145,11.2325,11.026
Gm23254,11.585,11.7705,12.252500000000001,12.1525,12.144,11.5155,11.7485,10.867,10.83,11.931,11.802,11.877500000000001,11.399000000000001,11.1005,11.348,12.498,11.621,11.781,11.705,11.874500000000001,11.097000000000001,11.9015,11.271,11.4885,11.474,11.681000000000001,11.462499999999999,11.352,11.446000000000002,11.732,11.715,11.9735,10.971,11.812999999999999,11.379999999999999,11.121,11.4185,11.503,11.954,11.111,11.658000000000001,11.370999999999999,11.415,11.279,11.9435,12.112,11.8445,11.9565,12.012,11.739
Gm23255,10.9075,11.473500000000001,11.457,11.106,10.898,10.760000000000002,11.2175,11.249,11.208,11.06,10.9635,11.281500000000001,11.1445,11.041,11.018,11.571,11.144,10.767,10.653,10.8535,10.8505,11.067,11.132,11.171,11.088000000000001,10.805,10.879999999999999,10.973,10.913,11.245000000000001,10.594000000000001,11.179,11.150500000000001,11.0245,11.246500000000001,10.978,10.957,11.4405,11.15,10.933499999999999,10.966000000000001,10.9535,11.3505,10.947,10.8575,11.3085,11.127500000000001,11.131499999999999,11.209,11.107
Gm23256,11.3605,11.993,11.872499999999999,11.453,10.94,10.934999999999999,11.5705,11.679,11.732,11.474,11.3335,11.645,11.7005,11.3265,11.3665,12.067,11.59,11.012,10.646,10.974,11.248999999999999,11.39,11.19,11.684000000000001,11.409,10.869499999999999,11.1025,11.534,11.2315,11.5685,10.716000000000001,11.561,11.5825,11.1775,11.68,11.396,10.96,11.951,11.376,11.479,11.202,11.253,11.889,11.222999999999999,11.1575,11.722999999999999,11.477,11.381499999999999,11.5265,11.497
Gm23442,11.503499999999999,11.626,11.878,11.553,11.438,11.63,11.395,11.369,11.234,11.535,11.389,11.282,11.2275,11.847,11.669,11.657,11.724,11.053,11.454,11.429,11.2535,11.539,11.708,11.256,11.549499999999998,11.464500000000001,11.8375,11.116,11.586500000000001,11.4795,11.352,11.2335,11.3235,11.556999999999999,11.582,11.259,11.653500000000001,11.660499999999999,12.333,11.31,11.438500000000001,11.482,11.642,11.295,11.354,11.404,11.492,11.6405,11.91,11.858
Gm23444,10.612,10.558,10.8055,10.0275,11.171,11.644,10.624500000000001,10.82,9.997,11.107,10.663499999999999,10.376999999999999,10.4115,10.6235,10.701,9.695,10.419,10.179,11.551,11.262,11.1995,10.588000000000001,11.817,10.7815,10.379000000000001,11.65,10.842500000000001,10.08,10.7545,10.222,11.2345,10.219999999999999,10.6125,11.486,10.440999999999999,10.141,11.668,10.402000000000001,11.685,10.207,10.52,10.877500000000001,10.975999999999999,10.4515,10.6325,10.218499999999999,10.674,10.743,10.879999999999999,10.910499999999999
Gm24418,11.508500000000002,10.644,11.2375,11.297,10.422,10.907,10.809999999999999,11.197,10.656,10.662,10.972999999999999,11.2595,11.364,11.078,11.044,11.631,10.487,10.552,9.989,10.432500000000001,10.747,10.9235,10.29,11.468499999999999,10.861,10.033999999999999,10.23,10.96,10.802499999999998,10.3905,10.1375,11.337499999999999,11.04,10.5635,11.185500000000001,10.892,10.623,11.42,10.356,10.9115,11.137,10.671,11.5685,11.263,10.680499999999999,10.940000000000001,10.96,10.593,11.208,11.119499999999999
Gm24494,11.417,9.6055,8.9545,10.1205,10.785,10.967,10.844000000000001,10.683,10.83,8.934,11.238,10.207,11.163,8.398,10.148,11.097,8.937000000000001,11.289,10.296,11.1145,11.145,10.3225,11.411,10.9695,10.467500000000001,10.392499999999998,8.5075,11.021,10.933,10.36,10.531500000000001,11.258500000000002,11.182500000000001,10.501999999999999,10.706,10.629,9.7655,9.69,8.522,10.3605,11.5375,11.068999999999999,9.5075,10.883,11.287500000000001,10.8385,11.4295,10.9955,9.201,10.566500000000001
Gm24495,11.112,11.371500000000001,11.9475,11.4845,11.807,11.198,11.350999999999999,10.929,10.65,11.443,11.634,11.503,10.954,10.808,11.629999999999999,11.576,11.215,10.974,11.849,11.738,10.768,11.631499999999999,11.27,11.313500000000001,11.653500000000001,11.4505,11.1685,10.81,10.994,11.29,11.4295,11.4495,10.9415,11.7235,10.8645,10.755,11.307500000000001,10.9585,11.727,10.981,11.4195,11.275500000000001,10.919,11.3205,11.442,11.4265,11.471,11.7055,11.7075,11.25
Gm24564,12.455,12.8025,12.723500000000001,12.405999999999999,10.932,11.7715,12.442,12.59,12.677,11.881,12.408999999999999,12.6355,12.2965,12.303,12.5335,12.893,11.807500000000001,12.189,10.797,12.0645,12.0335,12.2775,12.412,12.301,12.411999999999999,11.25,11.5135,12.382,12.191500000000001,12.568999999999999,10.5455,12.695,12.6905,11.6495,12.1585,12.511,11.1435,12.789,11.963,12.484,12.309000000000001,12.3955,12.405000000000001,12.2485,12.55,12.6205,12.6,12.325,12.297,12.3475
Gm24620,11.031500000000001,11.192,10.995000000000001,10.895,11.014,10.761,10.934,10.789,11.718,11.309,10.928,11.053,10.924499999999998,10.7875,10.7715,11.211,11.0845,10.541,10.508,10.7975,10.915500000000002,11.187,11.016,11.013000000000002,10.8475,10.8225,10.731,10.892,10.809999999999999,10.809999999999999,10.776,10.9235,11.059,11.055,11.003499999999999,10.854,10.889,11.256499999999999,11.357,10.8695,10.787,11.0095,10.887,10.794,10.807,11.152999999999999,11.0935,10.917,10.84,10.9485
Gm24799,11.614999999999998,11.836500000000001,12.3245,11.818999999999999,11.821,11.494,11.661999999999999,11.692,11.64,11.557,11.8545,11.868,11.472999999999999,11.364,11.89,12.11,11.587,11.46,11.828,11.799,11.248999999999999,11.832,11.533,11.6305,11.95,11.6915,11.5365,11.485,11.496500000000001,11.795,11.457,11.8235,11.603,11.880500000000001,11.522,11.706,11.466000000000001,11.663,12.033,11.535499999999999,11.752500000000001,11.5815,11.5435,11.684999999999999,11.7405,11.876999999999999,11.871500000000001,11.8865,12.0765,11.749
Gm25089,13.435500000000001,13.698,13.6955,13.594000000000001,13.63,13.193000000000001,13.593,13.144,13.498,13.541,13.4755,13.43,12.9985,12.876,13.5805,13.814,13.506499999999999,13.317,13.543,13.484,12.968,13.6425,13.244,13.1755,13.555,13.368,13.3165,13.131,13.212,13.569500000000001,13.401,13.547,13.206,13.589,13.153,13.237,13.0275,13.247,13.767,13.046,13.3215,13.153500000000001,13.147,13.1755,13.482,13.7085,13.645,13.513,13.5565,13.259
Gm25098,10.0715,11.39,11.62,11.043500000000002,9.36,9.5765,10.7615,10.479,10.254,10.716,10.700500000000002,11.057,10.323,10.379,11.0145,11.622,10.5195,10.389,9.116,10.138,9.4265,11.066500000000001,9.37,10.3995,10.934000000000001,9.7635,10.5095,10.408,9.913499999999999,10.9875,9.243,10.9555,10.3205,10.194500000000001,10.211,10.277,9.225999999999999,10.837499999999999,10.328,10.0905,9.918,9.778,10.625,10.209,10.738,11.1085,10.9455,10.7015,11.187000000000001,10.3435
Gm25120,10.9545,11.0905,11.5735,11.3325,11.357,10.749500000000001,10.9635,10.654,10.943,11.108,11.079,10.900500000000001,10.664,10.614,11.216999999999999,11.257,10.9485,10.761,11.318,11.271,10.474499999999999,11.238,10.853,10.847999999999999,11.2305,11.0525,10.8,10.716,10.7765,11.091,11.0125,11.075,10.8275,11.347,10.7005,10.881,10.8715,10.8615,11.355,10.696,11.060500000000001,10.8015,10.727,10.989999999999998,11.015,11.253499999999999,11.2085,11.3,11.3375,10.802
Gm25129,12.9755,13.1405,12.9875,12.280000000000001,12.582,12.402000000000001,13.1155,12.937,12.702,12.858,13.463000000000001,13.141,13.2215,12.5195,12.658,13.084,12.6235,12.737,12.289,12.263,12.524000000000001,12.996500000000001,12.598,12.6655,12.5965,12.497,12.788,13.086,12.718,12.285,12.315,12.7375,12.5955,12.4675,12.909500000000001,12.117,12.6755,12.5535,13.159,12.553,12.6145,12.578,12.806000000000001,12.383,12.547,12.717500000000001,12.9245,12.8025,12.785499999999999,12.685
Gm25194,12.3185,12.438500000000001,12.7905,12.5105,12.552,12.250499999999999,12.1945,12.178,12.29,12.373,12.3705,12.2095,12.07,11.8675,12.514,12.602,12.1935,11.973,12.573,12.399999999999999,11.99,12.355,12.278,12.265,12.4415,12.215,12.1045,12.021,12.161,12.2,12.111999999999998,12.448,12.187,12.495000000000001,12.1375,12.281,12.289000000000001,12.422,12.683,12.1075,12.484,12.155,12.1885,12.244499999999999,12.2645,12.3025,12.387,12.46,12.546,12.4915
Gm25314,10.81,11.1655,11.639,11.261,11.291,10.9185,10.930499999999999,10.553,10.73,11.026,11.147,11.004,10.8595,10.61,11.2575,11.362,10.879999999999999,10.862,11.431,11.309999999999999,10.6455,11.173,10.935,10.924,11.323,11.217500000000001,10.7985,10.663,10.79,11.100999999999999,11.008,11.156,10.849499999999999,11.5455,10.682500000000001,10.809,10.785499999999999,10.823,11.457,10.8005,11.190999999999999,10.923,10.704,10.979,11.056999999999999,11.177,11.159500000000001,11.222000000000001,11.2515,10.9295
Gm25357,11.274999999999999,11.714500000000001,11.812000000000001,11.2175,9.751,10.598,11.254999999999999,11.361,11.353,11.153,11.1045,11.4435,11.2235,11.2545,11.463000000000001,11.608,10.788499999999999,10.859,9.569,10.749500000000001,10.8275,11.3265,11.119,11.023,11.1775,10.033999999999999,10.869499999999999,11.29,11.030000000000001,11.3285,9.702,11.306000000000001,11.337499999999999,10.419,10.96,11.164,9.966000000000001,11.5105,10.994,11.353,10.942499999999999,11.146,11.285,10.780999999999999,11.286000000000001,11.370000000000001,11.3385,11.146,11.421,11.2665
Gm25360,9.718,9.48,9.6925,9.312999999999999,10.435,10.971,9.618500000000001,10.04,9.043,10.453,9.9115,9.494,9.588000000000001,9.689,9.6605,8.88,9.663499999999999,9.471,10.742,10.1725,10.321,9.6975,10.794,9.9435,9.407499999999999,10.9035,10.2605,9.091,9.817499999999999,9.526,10.468,9.5,9.6205,10.802,9.712,9.007,11.0705,9.108,11.158,9.393999999999998,9.773499999999999,10.168,10.279499999999999,9.533999999999999,9.6845,9.3025,9.878,9.718499999999999,10.0595,9.971
Gm25788,10.841999999999999,10.914,11.205,10.743500000000001,10.978,10.758500000000002,10.756499999999999,10.607,10.545,11.208,10.766,10.631499999999999,10.521,10.8315,10.6675,10.744,10.977,10.384,10.794,10.665,10.7345,11.148499999999999,10.805,10.521,10.602,10.631499999999999,11.1165,10.55,10.79,10.7315,10.785499999999999,10.475000000000001,10.615,10.893,10.722000000000001,10.402,11.191500000000001,10.711500000000001,11.972,10.5885,10.47,10.4675,10.6665,10.4265,10.481,10.527000000000001,10.751999999999999,10.8155,10.994,11.051
Gm26067,10.923,11.4165,11.3845,11.027999999999999,10.847,10.706,11.0305,11.176,11.158,11.087,10.8285,11.085,11.222999999999999,10.943,10.947,11.416,11.144,10.616,10.553,10.804,10.8885,10.968499999999999,11.074,11.393,10.994,10.756499999999999,10.816500000000001,10.981,10.863,11.0625,10.586,11.0525,11.161,10.9315,11.314,11.012,10.812000000000001,11.546,11.165,10.994,10.8385,10.8885,11.4665,10.936499999999999,10.795,11.23,11.007,10.969999999999999,11.139,11.086
Gm26200,10.7365,10.264,11.213,10.6275,9.661,10.454,10.36,10.85,10.758,10.146,10.649000000000001,10.575,10.696000000000002,10.497499999999999,10.636,10.787,10.1135,10.177,10.481,10.2315,10.247,10.507000000000001,10.412,10.801,10.55,10.359,10.0125,10.519,10.530999999999999,10.4295,10.024000000000001,10.7605,10.682500000000001,10.5205,10.631,10.759,10.4845,10.788499999999999,10.193,10.648499999999999,10.7915,10.574,10.942,10.74,10.4285,10.4985,10.521,10.5225,10.913,10.8305
Gm26202,11.308,10.425,10.8415,10.9525,11.065,11.154,11.081,11.199,10.395,10.673,11.3535,11.1065,10.7365,10.161999999999999,10.9295,10.639,10.0915,11.0,10.749,11.0,10.902000000000001,10.981,10.851,10.68,10.6225,10.695,10.2965,10.785,10.98,10.623999999999999,10.689499999999999,11.065999999999999,10.988,11.0715,10.7865,10.568,10.831,10.5525,10.919,10.7515,11.213000000000001,11.1335,10.779,11.062000000000001,10.911999999999999,11.081,11.1,10.951,10.742,11.0015
Gm26205,10.773,10.661999999999999,10.815999999999999,10.506499999999999,10.692,10.495,10.607,10.4,10.738,10.599,10.346499999999999,10.3835,10.3325,10.567,10.430499999999999,10.585,10.7285,10.345,10.375,10.4695,10.513,10.628,10.666,10.2405,10.4695,10.26,10.743,10.526,10.7,10.474,10.4665,10.503499999999999,10.445,10.5785,10.523,10.378,10.671,10.6135,11.377,10.3025,10.514,10.501,10.481,10.3345,10.372,10.7395,10.701,10.7165,10.6745,10.8445
Gm3579,10.434000000000001,8.453,10.178,10.9955,11.091,10.877500000000001,10.5095,9.883,9.189,10.355,10.812,11.221,10.994,8.472,8.5265,10.713,9.78,10.701,10.665,8.335,9.9695,10.7995,11.111,9.6695,10.5775,10.750499999999999,10.441,10.447,10.988,10.626,8.9485,9.618500000000001,8.1875,10.7255,10.474499999999999,9.862,10.622499999999999,8.7325,9.435,8.788499999999999,7.9430000000000005,8.415,8.054,10.9305,8.538499999999999,10.8645,10.149000000000001,10.943999999999999,10.399999999999999,8.7155
Gm3696,11.133,11.636,11.781500000000001,11.34,9.931,10.563500000000001,11.0,10.86,10.98,11.071,11.285,11.546,11.3415,11.346499999999999,11.5595,11.523,10.8285,10.545,9.921,10.385,10.735,11.194500000000001,10.311,11.0615,11.2315,10.314499999999999,10.866499999999998,10.968,10.979,11.349,9.771,10.9845,11.01,10.4165,11.0645,10.944,10.417,11.3495,11.172,11.119499999999999,10.759,11.032,11.4545,10.959,10.902000000000001,11.1225,11.250499999999999,11.1385,11.460999999999999,11.423
Gm3893,10.840499999999999,9.0925,9.6595,8.611,8.424,8.586500000000001,11.523,12.326,11.849,9.253,11.6025,11.870000000000001,9.277999999999999,11.624,11.6345,8.826,9.523,11.415,8.639,8.924,8.906500000000001,8.537500000000001,9.111,8.7025,8.8125,8.788499999999999,11.361,11.599,8.6175,8.879999999999999,11.062999999999999,8.4715,11.5565,10.786999999999999,11.440999999999999,8.399,8.939,11.439,8.831,11.701,11.3625,8.614,8.624500000000001,8.7085,8.7135,8.898,8.8225,11.574,11.455,9.056999999999999
Gm5070,11.308,10.883,11.2805,11.4475,11.491,11.3245,11.5405,11.013,11.121,10.92,11.301,11.1645,11.053,10.776,10.822,11.016,11.167,11.458,11.321,11.3845,11.534,11.4545,11.716,11.551,10.9495,11.492999999999999,10.987,11.131,11.4485,10.992,10.8015,11.674,11.512,11.3315,11.687999999999999,10.826,11.253499999999999,11.471499999999999,11.388,11.4485,11.29,11.286999999999999,11.393,11.66,11.467,11.622,11.0695,11.5345,11.188,10.9975
Gm5177,10.6365,10.415500000000002,10.8235,10.8205,11.095,10.410499999999999,10.6065,10.467,10.643,10.691,10.858,10.482,10.9235,10.1205,10.780000000000001,10.382,10.721,11.168,10.964,10.7575,11.032,10.808,10.83,11.1325,10.655999999999999,10.4185,10.753,10.312,10.738,10.882,10.5195,10.698,10.655999999999999,10.6675,10.764,11.057,10.2375,10.5545,10.834,10.4415,10.6495,10.787500000000001,10.639,10.98,10.6545,10.9225,10.305,10.782,10.5725,10.264
Gm5921,11.117,10.439499999999999,11.025500000000001,11.3625,11.255,11.182500000000001,11.387,10.823,10.878,10.76,11.2375,11.062000000000001,10.904499999999999,10.822500000000002,10.6775,10.778,10.915500000000002,11.461,11.269,11.305499999999999,11.4815,11.441,11.546,11.2425,10.7645,11.349,10.968,11.095,11.2925,10.89,10.4265,11.55,11.255500000000001,11.090499999999999,11.449,10.718,11.154499999999999,11.352,10.69,11.2715,11.264500000000002,11.2015,11.1145,11.564499999999999,11.3785,11.327,10.879999999999999,11.532,11.067,10.7345
Gm6682,11.4525,11.712,11.5915,11.283999999999999,11.445,11.313,11.4205,11.544,11.681,11.477,11.549,11.583,11.702,11.1675,11.215,11.954,11.6795,11.239,10.953,11.2335,11.5115,11.403500000000001,11.458,11.8505,11.3735,11.233,11.1475,11.608,11.289,11.3095,11.322,11.417,11.5305,11.54,11.78,11.428,11.340499999999999,11.7595,11.557,11.4255,11.4155,11.381499999999999,11.845500000000001,11.287,11.3865,11.799,11.562999999999999,11.455,11.402999999999999,11.524000000000001
Gm7079,10.281,9.957,10.293,10.154,10.4,10.400500000000001,10.317499999999999,10.249,9.904,10.558,10.299,9.98,10.187000000000001,10.545000000000002,10.399000000000001,10.084,10.2315,10.233,10.558,10.414,10.153500000000001,10.370000000000001,10.351,10.1055,10.213000000000001,10.376000000000001,10.5785,10.187,10.268999999999998,10.0625,10.4435,10.0005,10.183,10.2385,10.174,10.235,10.5045,10.048,11.056,10.005,10.171,10.232,10.0495,10.1645,10.1835,10.178,10.1905,10.321000000000002,10.413499999999999,10.508
Gpx4,11.588000000000001,10.956499999999998,11.328,11.19,11.425,11.496500000000001,11.262,11.223,10.937,11.494,11.3185,11.089,11.1875,11.36,11.1945,11.052,11.2385,11.347,11.52,11.467500000000001,11.2265,11.537500000000001,11.641,11.316500000000001,11.2685,11.455,11.593,11.342,11.406500000000001,11.029,11.511,11.141,11.401,11.293,11.2635,11.163,11.554,11.002,11.84,10.938500000000001,11.341,11.4,11.0225,11.2795,11.372,11.316500000000001,11.494,11.552499999999998,11.478000000000002,11.46
Grik2,11.149000000000001,11.402000000000001,11.497,11.2455,10.631,10.786999999999999,11.251000000000001,11.298,11.379,11.359,11.3185,11.485,11.2385,11.363,11.3625,11.469,11.128,11.131,10.865,10.766,10.821,11.293,10.741,11.0575,11.2255,10.913,11.0855,11.213,11.1435,11.280000000000001,10.625,11.2955,11.1355,10.887,11.074,11.278,11.014,11.3865,11.037,11.282,11.067499999999999,11.096,11.336500000000001,11.187000000000001,11.18,11.2515,11.159500000000001,11.225000000000001,11.3585,11.228
Hba-a2,12.71,12.7015,12.128499999999999,12.5855,12.866,13.142,12.836500000000001,13.377,12.899,12.475,12.774999999999999,12.647,12.871500000000001,12.567499999999999,12.930499999999999,12.849,12.975,12.691,12.836,12.986,13.2935,12.79,13.893,12.975000000000001,12.729,12.435,12.489,12.903,13.217,13.2895,12.514,13.157,13.1335,12.955,12.91,12.655,12.658000000000001,12.7905,13.035,13.160499999999999,13.419,12.75,12.623000000000001,12.868,13.1045,12.9785,13.237,13.116,12.623000000000001,13.273499999999999
Hbb-bs,12.084,12.392,12.168,12.0405,12.304,12.5645,12.302,12.946,12.105,12.382,12.157,12.296,12.3195,12.130500000000001,12.6425,12.575,12.6035,12.235,12.666,12.391,12.627,12.5515,13.128,12.3325,12.2605,12.1485,12.459,12.243,12.761,12.818999999999999,12.1705,12.395499999999998,12.449000000000002,12.307,12.4145,12.154,12.377,12.062000000000001,12.79,12.3625,12.811,11.945,12.0745,12.263,12.379999999999999,12.5145,12.711500000000001,12.7195,12.411999999999999,12.9175
Hcrt,12.089,12.171,12.1085,12.307500000000001,11.997,11.9585,12.355,11.882,11.668,11.935,12.2725,11.962499999999999,12.025500000000001,12.082999999999998,11.532499999999999,11.728,12.3055,12.462,12.201,12.182500000000001,12.0835,12.272,11.681,12.135000000000002,12.224,12.084,11.7345,12.169,12.0205,12.1275,12.1685,12.229,12.015,12.1495,12.2665,12.3,11.9015,11.9145,12.175,12.137,12.532499999999999,12.06,11.511,12.260000000000002,12.2515,12.1055,12.236,11.4505,11.4735,11.6735
Hist1h2bq,10.011,10.5755,9.2195,9.909500000000001,9.937,10.030999999999999,9.832,9.316,11.305,9.989,9.318999999999999,9.714500000000001,10.004999999999999,9.868,9.346,10.078,10.2585,9.353,9.743,9.902000000000001,9.942,9.9245,10.398,10.023499999999999,9.706,10.090499999999999,9.8035,9.944,9.734,9.91,10.003,9.774000000000001,9.9665,10.349499999999999,9.957999999999998,9.893,10.168,10.088000000000001,10.67,9.85,10.0465,9.9575,9.591999999999999,9.8585,9.817,10.2655,9.774999999999999,9.899000000000001,9.7575,9.764
Hist2h2aa1,10.454,10.677,10.3255,10.3485,10.468,10.9345,10.7145,10.501,10.877,10.395,10.488,10.497,10.387,10.433499999999999,10.445,10.311,10.5185,10.604,10.693,10.7485,10.947500000000002,10.2005,11.141,10.396,10.472,10.6365,10.466,10.379,10.5185,10.415,10.683,10.549499999999998,10.5885,10.807500000000001,10.7065,10.543,10.7925,10.511,10.713,10.484,10.608,10.7455,10.361999999999998,10.3945,10.511,10.3375,10.706,10.8995,10.449,10.559
Hist2h2ab,9.99,9.87,10.123000000000001,10.3245,10.428,10.339,10.032499999999999,10.103,9.51,10.644,10.1785,10.022,10.0685,10.629999999999999,9.9435,10.083,10.454,9.931,10.784,10.302,9.864,10.328,9.52,10.0735,10.14,10.478000000000002,10.828,10.262,10.2585,10.0585,10.459,9.9195,10.075,10.276499999999999,10.1055,9.984,10.6715,9.889,11.077,9.915,9.8015,10.2105,10.1675,10.3705,9.8895,9.8915,10.086500000000001,10.034500000000001,10.1685,10.324000000000002
